phi,k_s,rho_s,c_ps,gamma,ra,q_wm2_nominal,q_wm2_actual,q_Wcm2,heat_flux_mismatch,material,seed,log_q,log_ra,r_d,C1,C3,bubble_vol_factor,q_star,delta_T,log_delta_T,HTC,log_HTC,T_wall_ss,T_wall_std,n_sites_ss,q_out_ss,q_mc_ss,q_me_ss,q_nc_ss,q_rad_ss,br_ss,sim_name
90,1.4,2330,700,1.0576212892968957,1e-06,10000,10000,1,FALSE,SiO2,0,4.342945178152237e-11,-6,0.002358658,0.9999999900000002,1,2.0000000000000004,0.007421541,2.9776855468750227,0.4738788329502053,3358.3129724677115,3.5261211670497947,376.1276855,0.007125907,1,10061.46191,7556.203125,1955.841309,0,549.4157104492188,6.551118531206157e-06,SiO2_phi90_q10000_r1e-06_seed0
90,1.4,2330,700,1.0576212892968957,5e-06,10000,10000,1,FALSE,SiO2,0,4.342945178152237e-11,-5.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.007421541,2.9752136230468977,0.4735181539232976,3361.1031902169975,3.5264818460767025,376.1252136230469,0.005482012,1,9978.942383,7482.064941,1947.4840087890625,0,549.3917846679688,6.551286332978634e-06,SiO2_phi90_q10000_r5e-06_seed0
90,1.4,2330,700,1.0576212892968957,1e-08,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-8,0.002358658,0.9999999900000002,1,2.0000000000000004,0.037107707,4.429833984375023,0.6463874505975955,11287.104703327654,4.052582553738423,377.579834,0.006204793,1.2408361102696153,50111.3125,37861.74219,6115.816406,5570.228516,563.5264282226562,7.879117219999898e-06,SiO2_phi90_q50000_r1e-08_seed0
90,1.4,2330,700,1.0576212892968957,5e-08,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-7.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.037107707,4.417291259765648,0.6451560359662714,11319.153992723737,4.053813968369748,377.5672912597656,0.006161903,1.2505301423810966,49919.33594,37679.20703,6144.749023,5531.979492,563.4036254882812,7.91915681475075e-06,SiO2_phi90_q50000_r5e-08_seed0
90,1.4,2330,700,1.0576212892968957,1e-07,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-7,0.002358658,0.9999999900000002,1,2.0000000000000004,0.037107707,4.401605224609398,0.6436110885439918,11359.49215082937,4.055358915792027,377.5516052246094,0.006167879,1.2623447440169646,50025.125,37854.95703,6170.467285,5436.45459,563.2501220703125,7.993996405275539e-06,SiO2_phi90_q50000_r1e-07_seed0
90,1.4,2330,700,1.0576212892968957,5e-07,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-6.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.037107707,4.272210693359398,0.6306526627253196,11703.542636068622,4.068317341610699,377.4222106933594,0.006073688,1.4098757952135716,49955.00391,38239.87109,6457.155273,4695.988281,561.9873047,8.975269338407088e-06,SiO2_phi90_q50000_r5e-07_seed0
90,1.4,2330,700,1.0576212892968957,1e-06,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-6,0.002358658,0.9999999900000002,1,2.0000000000000004,0.037107707,4.098687744140648,0.6126448331342024,12199.026400944642,4.086325171201817,377.2486877441406,0.006198633,1.616782793093002,49923.85938,39135.86719,6868.450684,3359.245605,560.2966309,1.0363756700826343e-05,SiO2_phi90_q50000_r1e-06_seed0
90,1.4,2330,700,1.0576212892968957,5e-06,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-5.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.037107707,3.9047485351562727,0.5915930706562155,12804.921891852106,4.107376933679803,377.05474853515625,0.011852622032165527,1.9539533474704636,49898.10938,40447.98438,7480.817871,1410.8948974609375,558.4098510742188,1.2650578355533071e-05,SiO2_phi90_q50000_r5e-06_seed0
90,1.4,2330,700,1.0576212892968957,1e-08,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-8,0.002358658,0.9999999900000002,1,2.0000000000000004,0.074215413,4.650598144531273,0.6675088140003113,21502.610393803196,4.332491185999689,377.80059814453125,0.020114580169320107,2,99940.63281,81123.78125,11938.15234,6312.99707,565.6987305,1.2586845514306333e-05,SiO2_phi90_q100000_r1e-08_seed0
90,1.4,2330,700,1.0576212892968957,5e-08,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-7.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.074215413,4.641625976562523,0.6666701419666452,21544.174499397646,4.333329858033355,377.7916259765625,0.020659584552049637,2,100160.5234,81393.85938,11953.62695,6247.433594,565.6105346679688,1.2568886631925125e-05,SiO2_phi90_q100000_r5e-08_seed0
90,1.4,2330,700,1.0576212892968957,1e-07,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-7,0.002358658,0.9999999900000002,1,2.0000000000000004,0.074215413,4.637841796875023,0.6663159301760468,21561.75315582778,4.333684069823953,377.7878418,0.026876662,2,99991.97656,81238.38281,11947.64844,6240.367676,565.5734252929688,1.2571206752909347e-05,SiO2_phi90_q100000_r1e-07_seed0
90,1.4,2330,700,1.0576212892968957,5e-07,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-6.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.074215413,4.638269042968773,0.6663559363002223,21559.767032400076,4.3336440636997775,377.78826904296875,0.029014086350798607,2,100412.5156,81633.45313,11971.79199,6241.692383,565.578125,1.2570906619657762e-05,SiO2_phi90_q100000_r5e-07_seed0
90,1.4,2330,700,1.0576212892968957,1e-06,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-6,0.002358658,0.9999999900000002,1,2.0000000000000004,0.074215413,4.662866210937523,0.668652955,21446.036724243448,4.331347045,377.8128662109375,0.016784038,2,99870.40625,81023.15625,11931.47852,6349.958984,565.8175659179688,1.2561814401124138e-05,SiO2_phi90_q100000_r1e-06_seed0
90,1.4,2330,700,1.0576212892968957,5e-06,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-5.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.074215413,4.598291015625023,0.6625964533361856,21747.20992216442,4.337403546663815,377.748291,0.009635137,2.099111111111111,99947.5625,81123.625,12132.23242,6126.51709,565.1859130859375,1.3257884347694926e-05,SiO2_phi90_q100000_r5e-06_seed0
90,1.4,2330,700,1.0576212892968957,1e-08,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-8,0.002358658,0.9999999900000002,1,2.0000000000000004,0.18553853301361334,5.272851562500023,0.722045546,47412.67548246081,4.675894463112342,378.4228516,0.012168795801699162,2.871794871794872,249931.0156,215804.1719,25738.33008,7816.660645,571.8416137695312,1.741004416544456e-05,SiO2_phi90_q250000_r1e-08_seed0
90,1.4,2330,700,1.0576212892968957,5e-08,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-7.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.18553853301361334,5.258782958984398,0.7208852469380924,47539.516642892835,4.677054761733945,378.4087829589844,0.013141627423465252,2.8784615384615386,250233.8125,216084.5313,25798.81445,7778.774414,571.7023315429688,1.7401858713128604e-05,SiO2_phi90_q250000_r5e-08_seed0
90,1.4,2330,700,1.0576212892968957,1e-07,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-7,0.002358658,0.9999999900000002,1,2.0000000000000004,0.18553853301361334,5.245263671875023,0.7197673244384707,47662.04630293306,4.678172684233567,378.3952637,0.016129883006215096,2.9205128205128204,249892.0313,215617.375,25938.375,7764.713867,571.5690307617188,1.762648025760427e-05,SiO2_phi90_q250000_r1e-07_seed0
90,1.4,2330,700,1.0576212892968957,5e-07,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-6.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.18553853301361334,5.181512451171898,0.7144565461011562,48248.46072568208,4.683483462570881,378.3315124511719,0.040949821,3,249952.0313,215611.6875,26158.07422,7611.338379,570.9431762695312,1.816121039155405e-05,SiO2_phi90_q250000_r5e-07_seed0
90,1.4,2330,700,1.0576212892968957,1e-06,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-6,0.002358658,0.9999999900000002,1,2.0000000000000004,0.18553853301361334,5.174676513671898,0.7138832057775791,48312.19871222492,4.6840568028944585,378.3246765136719,0.046323672,3,249298.7031,215016.1563,26127.58789,7584.080078,570.8768310546875,1.8195891243522055e-05,SiO2_phi90_q250000_r1e-06_seed0
90,1.4,2330,700,1.0576212892968957,5e-06,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-5.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.18553853301361334,5.136407470703148,0.7106594689662736,48672.15099774323,4.687280539705764,378.2864074707031,0.018300602212548256,3.1143589743589746,250103.625,215588.2031,26439.38477,7505.54248,570.4996948242188,1.8990691387443803e-05,SiO2_phi90_q250000_r5e-06_seed0
90,1.4,2330,700,1.0576212892968957,1e-08,500000,500000,50,FALSE,SiO2,0,1.6989700043368874,-8,0.002358658,0.9999999900000002,1,2.0000000000000004,0.3710770660272267,5.886071777343773,0.7698255537734902,84946.29677,4.929144450562529,379.03607177734375,0.010825389996170998,3.593611111111111,500123.875,446020.5938,44400.72266,9124.663086,577.9454345703125,2.1024661691626534e-05,SiO2_phi90_q500000_r1e-08_seed0
90,1.4,2330,700,1.0576212892968957,5e-08,500000,500000,50,FALSE,SiO2,0,1.6989700043368874,-7.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.3710770660272267,5.869592285156273,0.7686079352414039,85184.79235166978,4.930362069094615,379.01959228515625,0.010379945859313011,3.6036111111111113,500021.2188,445901.8438,44454.52344,9087.133789,577.7814941,2.1077643395983614e-05,SiO2_phi90_q500000_r5e-08_seed0
90,1.4,2330,700,1.0576212892968957,1e-07,500000,500000,50,FALSE,SiO2,0,1.6989700043368874,-7,0.002358658,0.9999999900000002,1,2.0000000000000004,0.3710770660272267,5.849389648437523,0.7671105522113186,85479.00380231277,4.931859452,378.9993896484375,0.011086296290159225,3.6302777777777777,500071.75,445803.25,44649.73438,9041.234375,577.5813598632812,2.1164954887353815e-05,SiO2_phi90_q500000_r1e-07_seed0
90,1.4,2330,700,1.0576212892968957,5e-07,500000,500000,50,FALSE,SiO2,0,1.6989700043368874,-6.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.3710770660272267,5.683953857421898,0.7546505436487483,87966.93508465386,4.944319460687271,378.8339538574219,0.015825789,3.8125,499918.9375,444942.5313,45716.76563,8683.68457,575.9458618164062,2.2048525352147408e-05,SiO2_phi90_q500000_r5e-07_seed0
90,1.4,2330,700,1.0576212892968957,1e-06,500000,500000,50,FALSE,SiO2,0,1.6989700043368874,-6,0.002358658,0.9999999900000002,1,2.0000000000000004,0.3710770660272267,5.539514160156273,0.7434716768555674,90260.62314206535,4.955498327480451,378.68951416015625,0.058697186410427094,3.9858333333333333,500424.1875,445025.625,46466.23438,8357.759766,574.5233154296875,2.3146172679844312e-05,SiO2_phi90_q500000_r1e-06_seed0
90,1.4,2330,700,1.0576212892968957,5e-06,500000,500000,50,FALSE,SiO2,0,1.6989700043368874,-5.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.3710770660272267,5.522973632812523,0.7421729698665598,90530.94098,4.956797034469459,378.6729736328125,0.045373417,4.008055555555556,499457.7188,444073.5313,46486.44141,8323.414063,574.3596801757812,2.3270924430107698e-05,SiO2_phi90_q500000_r5e-06_seed0
90,1.4,2330,700,1.0576212892968957,1e-08,750000,750000,75,FALSE,SiO2,0,1.8750612633922792,-8,0.002358658,0.9999999900000002,1,2.0000000000000004,0.556615599,6.324792480468773,0.8010462806674921,118580.96567057841,5.074014982724208,379.47479248046875,0.071009904,4.023932141775219,749673.625,678790.0625,60237.77344,10063.32227,582.3424072265625,2.299990774190519e-05,SiO2_phi90_q750000_r1e-08_seed0
90,1.4,2330,700,1.0576212892968957,5e-08,750000,750000,75,FALSE,SiO2,0,1.8750612633922792,-7.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.556615599,6.353784179687523,0.8030324589704111,118039.89225785834,5.072028804421289,379.5037841796875,0.023842912167310715,4.062405331717661,750061.375,678928,60428.28125,10122.4668,582.6264038085938,2.324010529264342e-05,SiO2_phi90_q750000_r5e-08_seed0
90,1.4,2330,700,1.0576212892968957,1e-07,750000,750000,75,FALSE,SiO2,0,1.8750612633922792,-7,0.002358658,0.9999999900000002,1,2.0000000000000004,0.556615599,6.332116699218773,0.8015489101953288,118443.8057012644,5.073512353196371,379.48211669921875,0.025011979043483734,4.069372917297788,749827,678697.25,60471.93359,10075.37695,582.4100952148438,2.3256126951309852e-05,SiO2_phi90_q750000_r1e-07_seed0
90,1.4,2330,700,1.0576212892968957,5e-07,750000,750000,75,FALSE,SiO2,0,1.8750612633922792,-6.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.556615599,6.151666259765648,0.7889927660856728,121918.18741944752,5.0860684973060275,379.3016662597656,0.011076154187321663,4.159648591335959,750007.8125,678116.875,61616.28125,9694.042969,580.6187744140625,2.332414260308724e-05,SiO2_phi90_q750000_r5e-07_seed0
90,1.4,2330,700,1.0576212892968957,1e-06,750000,750000,75,FALSE,SiO2,0,1.8750612633922792,-6,0.002358658,0.9999999900000002,1,2.0000000000000004,0.556615599,5.907220458984398,0.7713831791418149,126963.26558446139,5.103678084249885,379.0572204589844,0.016908524557948112,4.4313844289609206,750345.375,676977.875,63622.76563,9166.521484,578.1929931640625,2.454815330565907e-05,SiO2_phi90_q750000_r1e-06_seed0
90,1.4,2330,700,1.0576212892968957,5e-06,750000,750000,75,FALSE,SiO2,0,1.8750612633922792,-5.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.556615599,5.721276855468773,0.7574929640028933,131089.61844471845,5.1175682993888065,378.87127685546875,0.060484062880277634,4.978491366,750621.9375,675814.125,65493.86328,8737.580078,576.3533935546875,2.8569165806402452e-05,SiO2_phi90_q750000_r5e-06_seed0
90,1.4,2330,700,1.0576212892968957,1e-08,1000000,1000000,100,FALSE,SiO2,0,2.0000000000004343,-8,0.002358658,0.9999999900000002,1,2.0000000000000004,0.7421541320544534,6.389367675781273,0.8054578803012544,156510.0101830848,5.194542119698745,379.53936767578125,0.020679514855146408,4.306666666666667,1000034.125,912320.625,76894.75,10235.66895,583.0163574,2.2457177692558616e-05,SiO2_phi90_q1000000_r1e-08_seed0
90,1.4,2330,700,1.0576212892968957,5e-08,1000000,1000000,100,FALSE,SiO2,0,2.0000000000004343,-7.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.7421541320544534,6.378747558593773,0.804735415,156770.58714335688,5.195264584881849,379.52874755859375,0.027317440137267113,4.412333333333334,1000107.438,911980.6875,77336.47656,10207.44531,582.9080200195312,2.323099397472106e-05,SiO2_phi90_q1000000_r5e-08_seed0
90,1.4,2330,700,1.0576212892968957,1e-07,1000000,1000000,100,FALSE,SiO2,0,2.0000000000004343,-7,0.002358658,0.9999999900000002,1,2.0000000000000004,0.7421541320544534,6.355218505859398,0.8031304871099515,157351.0020273918,5.196869512890048,379.5052185058594,0.024893328547477722,4.429333333333333,1000285.688,912150.375,77398.10938,10154.55762,582.6757202148438,2.336273064429406e-05,SiO2_phi90_q1000000_r1e-07_seed0
90,1.4,2330,700,1.0576212892968957,5e-07,1000000,1000000,100,FALSE,SiO2,0,2.0000000000004343,-6.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.7421541320544534,6.262506103515648,0.7967481621442641,159680.48309583598,5.203251837855736,379.4125061035156,0.074465223,4.902,999871.6875,910535.625,78829.74219,9924.517578,581.7532348632812,2.713983485591598e-05,SiO2_phi90_q1000000_r5e-07_seed0
90,1.4,2330,700,1.0576212892968957,1e-06,1000000,1000000,100,FALSE,SiO2,0,2.0000000000004343,-6,0.002358658,0.9999999900000002,1,2.0000000000000004,0.7421541320544534,6.235498046875023,0.794871148,160372.1134194179,5.205128852470745,379.385498,0.065323658,5.071,999749.4375,909941.75,79371.35938,9854.823242,581.4838867,2.846702773240395e-05,SiO2_phi90_q1000000_r1e-06_seed0
90,1.4,2330,700,1.0576212892968957,5e-06,1000000,1000000,100,FALSE,SiO2,0,2.0000000000004343,-5.301029996,0.002358658,0.9999999900000002,1,2.0000000000000004,0.7421541320544534,5.996209716796898,0.7778768138451712,166772.01886364105,5.222123186154829,379.1462097167969,0.011234224773943424,5.532333333333334,1000112.5,908182.1875,82023.59375,9327.597656,579.1061401367188,3.1118692277232185e-05,SiO2_phi90_q1000000_r5e-06_seed0
95,1.4,2330,700,1.0576212892968957,1e-08,10000,10000,1,FALSE,SiO2,0,4.342945178152237e-11,-8,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.007421541,3.0798889160156477,0.4885350528538769,3246.870349121771,3.511464947146123,376.2298889160156,0.00386518,0.8498958333333333,9996.209961,7541.029785,1904.776611328125,0,550.4028930664062,5.875836905033793e-06,SiO2_phi95_q10000_r1e-08_seed0
95,1.4,2330,700,1.0576212892968957,5e-08,10000,10000,1,FALSE,SiO2,0,4.342945178152237e-11,-7.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.007421541,3.0711608886718977,0.4873025683910196,3256.097730628639,3.5126974316089803,376.2211608886719,0.003850119,0.8572916666666667,9979.785156,7519.126465,1910.3387451171875,0,550.3188477,5.931825398874935e-06,SiO2_phi95_q10000_r5e-08_seed0
95,1.4,2330,700,1.0576212892968957,1e-07,10000,10000,1,FALSE,SiO2,0,4.342945178152237e-11,-7,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.007421541,3.0602661132812727,0.48575919331313655,3267.6896811688766,3.5142408066868636,376.21026611328125,0.003835455,0.8690625,10011.02344,7544.886719,1915.9224853515625,0,550.2133178710938,6.0154734455863945e-06,SiO2_phi95_q10000_r1e-07_seed0
95,1.4,2330,700,1.0576212892968957,5e-07,10000,10000,1,FALSE,SiO2,0,4.342945178152237e-11,-6.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.007421541,2.9695068359375227,0.4726843293795087,3367.5625457325586,3.5273156706204913,376.1195068359375,0.00376924,0.9438541666666667,9986.086914,7473.424316,1963.325439453125,0,549.3366088867188,6.5380877458665054e-06,SiO2_phi95_q10000_r5e-07_seed0
95,1.4,2330,700,1.0576212892968957,1e-06,10000,10000,1,FALSE,SiO2,0,4.342945178152237e-11,-6,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.007421541,2.9215332031250227,0.4656108264162805,3422.8602944862937,3.5343891735837194,376.0715332,0.005941432,1,10011.78027,7467.070801,1995.8341064453125,0,548.8736572265625,6.932213636900997e-06,SiO2_phi95_q10000_r1e-06_seed0
95,1.4,2330,700,1.0576212892968957,5e-06,10000,10000,1,FALSE,SiO2,0,4.342945178152237e-11,-5.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.007421541,2.9185424804687727,0.4651660190095194,3426.367807534469,3.5348339809904807,376.06854248046875,0.0042962,1,9979.71875,7436.015137,1994.856689453125,0,548.8448486328125,6.938508249731967e-06,SiO2_phi95_q10000_r5e-06_seed0
95,1.4,2330,700,1.0576212892968957,1e-08,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-8,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.037107707,4.427789306640648,0.6461869470891696,11292.316896156666,4.052783057246849,377.5777893066406,0.00620032,1.1438957891548016,50003.57031,37754.81641,6133.22998,5552.020508,563.5063477,7.615147751494078e-06,SiO2_phi95_q50000_r1e-08_seed0
95,1.4,2330,700,1.0576212892968957,5e-08,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-7.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.037107707,4.415216064453148,0.6449519612100122,11324.474107292146,4.054018043126007,377.5652160644531,0.006255594,1.1514692517418963,50022.10547,37824.82813,6153.543945,5480.353027,563.3833008,7.667420504731126e-06,SiO2_phi95_q50000_r5e-08_seed0
95,1.4,2330,700,1.0576212892968957,1e-07,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-7,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.037107707,4.399713134765648,0.6434243610203386,11364.377282898302,4.055545643,377.5497131347656,0.006298295,1.1747955165101485,50057.42188,37879.68359,6194.278809,5420.225586,563.2326049804688,7.83754057920305e-06,SiO2_phi95_q50000_r1e-07_seed0
95,1.4,2330,700,1.0576212892968957,5e-07,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-6.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.037107707,4.270013427734398,0.6304292407350436,11709.565050836203,4.068540763600975,377.4200134277344,0.006249112,1.3096031505604362,50010.16797,38292.66406,6478.092773,4677.44873,561.9666137695312,8.780775715422351e-06,SiO2_phi95_q50000_r5e-07_seed0
95,1.4,2330,700,1.0576212892968957,1e-06,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-6,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.037107707,4.096337890625023,0.6123957726703139,12206.02434052894,4.086574231665705,377.2463379,0.006049042,1.507421993335353,50017.18359,39218.59375,6888.756348,3349.558594,560.2739868164062,1.0186555300606415e-05,SiO2_phi95_q50000_r1e-06_seed0
95,1.4,2330,700,1.0576212892968957,5e-06,50000,50000,5,FALSE,SiO2,0,0.6989700043447047,-5.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.037107707,3.8953186035156477,0.590542985,12835.920521333845,4.108427019326162,377.0453186035156,0.006343498,1.8455013632232657,50174.94922,40953.66797,7577.837402,1085.125732421875,558.3175048828125,1.2556621186377015e-05,SiO2_phi95_q50000_r5e-06_seed0
95,1.4,2330,700,1.0576212892968957,1e-08,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-8,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.074215413,4.557275390625023,0.658705273,21942.935510483858,4.341294726735725,377.7072754,0.015386507846415043,2,100118.3125,81311.11719,12265.90234,5976.504883,564.7854004,1.3329904504644219e-05,SiO2_phi95_q100000_r1e-08_seed0
95,1.4,2330,700,1.0576212892968957,5e-08,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-7.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.074215413,4.542871093750023,0.6573304136653156,22012.511017003693,4.342669586334685,377.6928711,0.019317647,2,100032.2734,81267.63281,12264.2666,5935.725586,564.6451416015625,1.3319596291694324e-05,SiO2_phi95_q100000_r5e-08_seed0
95,1.4,2330,700,1.0576212892968957,1e-07,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-7,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.074215413,4.557427978515648,0.6587198141826628,21942.200835957028,4.341280185817337,377.7074279785156,0.024009237065911293,2,100344.2344,81507.74219,12283.37988,5988.32373,564.7872314453125,1.3323165148904081e-05,SiO2_phi95_q100000_r1e-07_seed0
95,1.4,2330,700,1.0576212892968957,5e-07,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-6.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.074215413,4.560998535156273,0.6590599327597609,21925.02348536135,4.340940067240239,377.71099853515625,0.031791002,2,99931.63281,81120.03125,12238.79688,6007.989746,564.8217163085938,1.3350619155971799e-05,SiO2_phi95_q100000_r5e-07_seed0
95,1.4,2330,700,1.0576212892968957,1e-06,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-6,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.074215413,4.543267822265648,0.6573683389065763,22010.588834301157,4.3426316610934235,377.6932678222656,0.027089564129710197,2,100120.6563,81371.46094,12273.36426,5911.185547,564.6483764648438,1.3333205970411655e-05,SiO2_phi95_q100000_r1e-06_seed0
95,1.4,2330,700,1.0576212892968957,5e-06,100000,100000,10,FALSE,SiO2,0,1.000000000004343,-5.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.074215413,4.540399169921898,0.6570940356046439,22024.49526078126,4.3429059643953565,377.6903991699219,0.024202879518270493,2,99911.38281,81175.5625,12268.6416,5902.557129,564.6202392578125,1.3299722013471182e-05,SiO2_phi95_q100000_r5e-06_seed0
95,1.4,2330,700,1.0576212892968957,1e-08,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-8,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.18553853301361334,5.265985107421898,0.7214796265562938,47474.498104381106,4.676460382115744,378.4159851074219,0.010165650397539139,2.74025641,249989.375,215663.1094,25929.68945,7824.814453,571.7728271484375,1.7584365195943974e-05,SiO2_phi95_q250000_r1e-08_seed0
95,1.4,2330,700,1.0576212892968957,5e-08,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-7.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.18553853301361334,5.251397705078148,0.7202749100372643,47606.37339621941,4.677665098634773,378.4013977050781,0.009805337,2.7587179487179485,249957.4844,215625.4375,25967.24219,7793.17627,571.6295776367188,1.774546763044782e-05,SiO2_phi95_q250000_r5e-08_seed0
95,1.4,2330,700,1.0576212892968957,1e-07,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-7,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.18553853301361334,5.233239746093773,0.7187706311701173,47771.55493145648,4.679169378,378.38323974609375,0.010294222,2.7748717948717947,250037.1094,215683.3438,26034.08398,7748.215332,571.451416,1.783690822776407e-05,SiO2_phi95_q250000_r1e-07_seed0
95,1.4,2330,700,1.0576212892968957,5e-07,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-6.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.18553853301361334,5.095819091796898,0.7072140015822106,49059.82639816291,4.690726007089827,378.2458190917969,0.022859072,2.9351282051282053,249758.9219,215159.3906,26619.84766,7409.580566,570.1012573242188,1.879860064946115e-05,SiO2_phi95_q250000_r5e-07_seed0
95,1.4,2330,700,1.0576212892968957,1e-06,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-6,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.18553853301361334,5.038293457031273,0.7022834595213034,49619.97591686693,4.695656549150734,378.18829345703125,0.040785652,3,249798.9688,215143.1563,26817.82227,7268.451172,569.5386962890625,1.928159144881647e-05,SiO2_phi95_q250000_r1e-06_seed0
95,1.4,2330,700,1.0576212892968957,5e-06,250000,250000,25,FALSE,SiO2,0,1.3979400086737748,-5.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.18553853301361334,5.045373535156273,0.7028933248349445,49550.34513,4.695046683837093,378.19537353515625,0.038870674,3.002051282051282,249326.7188,214653.2031,26802.23438,7301.661621,569.6069336,1.9265331502538174e-05,SiO2_phi95_q250000_r5e-06_seed0
95,1.4,2330,700,1.0576212892968957,1e-08,500000,500000,50,FALSE,SiO2,0,1.6989700043368874,-8,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.3710770660272267,5.873284912109398,0.7688810689096504,85131.23532779962,4.930088935426369,379.0232849121094,0.017893394455313683,3.3266666666666667,500023.125,445739.7813,44578.51563,9127.006836,577.8211059570312,2.0283530830056407e-05,SiO2_phi95_q500000_r1e-08_seed0
95,1.4,2330,700,1.0576212892968957,5e-08,500000,500000,50,FALSE,SiO2,0,1.6989700043368874,-7.301029996,0.002489695,0.9163311648191093,0.9128442572523418,1.7391948175421392,0.3710770660272267,5.863122558593773,0.7681289724663386,85278.79044028057,4.930841032,379.01312255859375,0.014357579872012138,3.448611111111111,500035.5938,445445.125,44912.39453,9100.370117,577.7178955078125,2.1279416614561342e-05,SiO2_phi95_q500000_r5e-08_seed0
